rowID.x,treatment,wordCount,cluster,enviroCharity,age,female,region,edu_n,inc,poli_n,voteD,voteR,PEBs,time,intent,warmGlow,ccIndex,enviroID,id_enviro,cc_Seriousness,cc_harmTime,cc_personalHarm,cc_cause,wg_good,wg_positive,cc_humancause,cc_denial,control,extrinsic,intrinsic,after
187,0,168,Most Concerned,0,36,0,West,5,62.5,2,1,0,-0.11325351663653697,2,-0.4927132586220376,-2.4039459200946958,1.7395179673721841,0.320243262376826,6,4,4,3,3,4,4,1,0,1,0,0,1
188,0,104,Most Concerned,0,38,1,Northeast,5,125,2,1,0,0.20022803910376988,1,0.3330087464546865,1.6492795615012592,2.8830276443883776,0.5623896681066227,5,4,4,4,3,7,7,1,0,1,0,0,0
188,0,104,Most Concerned,0,38,1,Northeast,5,125,2,1,0,0.2657628075107538,2,0.22018680865745324,1.6695415869720311,2.776375813883019,0.6951962276762551,5,4,4,4,3,7,7,1,0,1,0,0,1
189,2,82,Most Concerned,1,36,0,South,6,175,-2,0,1,0.0847447023865287,1,0.7154535273983244,1.6492795615012592,0.8411075507476757,0.04310965245456323,6,4,3,3,3,7,7,1,0,0,0,1,0
189,2,82,Most Concerned,1,36,0,South,6,175,-2,0,1,0.0035775935786631426,2,0.38949541404119553,1.6695415869720311,2.776375813883019,0.39631018613897817,6,4,4,4,3,7,7,1,0,0,0,1,1
190,1,48,Most Concerned,1,45,0,Northeast,2,12.5,2,1,0,-0.5665880018031271,1,-0.31358010859715046,1.6492795615012592,1.9046564400549733,0.1546486956399216,5,4,4,3,3,7,7,1,0,0,1,0,0
190,1,48,Most Concerned,1,45,0,Northeast,2,12.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1
191,1,1,Most Engaged,0,30,0,South,6,32.5,-2,0,1,0.3115223474333689,1,0.41904333639712876,0.9444193023724641,-0.2955265973372605,-0.09685953570325802,6,3,3,3,2,7,6,0,0,0,1,0,0
191,1,1,Most Engaged,0,30,0,South,6,32.5,-2,0,1,0.6699549357067974,2,0.18270321777265222,0.3030665555987939,-0.39705296045166305,-0.15186734707503174,6,3,2,4,3,5,7,1,0,0,1,0,1
192,2,78,NA,1,32,0,West,5,32.5,2,1,0,-0.34283240295795864,1,0.2923261729993903,-0.48701713656829093,1.81947875508108,0.479436874266734,6,4,3,4,3,6,5,1,0,0,0,1,0
192,2,78,NA,1,32,0,West,5,32.5,2,1,0,0.2020846419539296,2,0.06243185707627151,0.31171241794978877,1.738602314892169,0.9969647194901499,7,4,3,4,3,6,6,1,0,0,0,1,1
193,0,105,Doubtful and Dismissive,0,45,1,Midwest,5,125,-2,0,1,-0.4422992857664738,1,-0.30183680165734716,-2.6450297553210063,-5.5160009327036,-1.1684078432910954,5,2,1,1,2,4,4,0,0,1,0,0,0
193,0,105,Doubtful and Dismissive,0,45,1,Midwest,5,125,-2,0,1,-0.3718126691979854,2,-0.07991892281419201,-2.4039459200946958,-6.741163551680982,-1.1258779430126615,5,1,1,1,2,4,4,0,0,1,0,0,1
194,0,72,Most Engaged,0,30,0,South,5,87.5,-2,0,1,0.4086177666379832,1,0.06753921400064618,-1.9184535755090462,0.8411075507476757,-0.11351487920826958,7,4,3,3,2,5,4,0,0,1,0,0,0
194,0,72,Most Engaged,0,30,0,South,5,87.5,-2,0,1,0.25173982513824644,2,-0.06914039560256575,-1.0374708887214588,-0.39613730797164787,-0.1711865921187012,7,3,3,3,1,6,4,0,1,1,0,0,1
195,1,121,Doubtful and Dismissive,1,35,1,South,2,32.5,2,1,0,-0.5837852767428495,1,-0.3512173499046042,0.21784312256050406,-2.3374466909779623,-0.14078595290174437,6,3,2,2,2,6,6,0,0,0,1,0,0
195,1,121,Doubtful and Dismissive,1,35,1,South,2,32.5,2,1,0,-0.6592554799614655,2,-0.4693246621317367,0.31171241794978877,-1.433910806962498,-0.29047353683941524,6,3,2,3,2,6,6,0,0,0,1,0,1
196,2,109,Most Engaged,1,30,0,Northeast,2,12.5,2,1,0,0.569032733790296,1,0.7088008907037482,-2.6450297553210063,2.8830276443883776,0.6952664797186949,7,4,4,4,3,4,4,1,0,0,0,1,0
196,2,109,Most Engaged,1,30,0,Northeast,2,12.5,2,1,0,0.7125795529096572,2,0.27456357075342847,0.31171241794978877,2.776375813883019,0.6002450911349276,6,4,4,4,3,6,6,1,0,0,0,1,1
197,2,51,NA,1,25,1,South,5,32.5,1,1,0,0.12870066254954876,1,0.15915451921819093,0.9227033816892992,-2.495709634729494,0.04773345273692036,7,2,2,3,2,6,7,0,0,0,0,1,0
197,2,51,NA,1,25,1,South,5,32.5,1,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
198,2,19,Doubtful and Dismissive,0,56,1,West,6,87.5,0,0,0,-0.5017126766343627,1,0.0418695483739044,-1.9184535755090462,-1.359075486644558,-0.6894194986389502,5,3,2,3,2,5,4,0,0,0,0,1,0
198,2,19,Doubtful and Dismissive,0,56,1,West,6,87.5,0,0,0,-0.20050737536517654,2,-0.2674063934946325,-1.0547626134234485,-1.4329951544824828,-0.5518090040609606,5,3,3,2,2,4,6,0,0,0,0,1,1
199,1,98,Most Concerned,1,40,1,West,5,125,-1,0,1,0.03586295941120075,1,0.24105566166639977,0.21784312256050406,-0.2955265973372605,0.07612987123164772,5,3,3,3,3,6,6,1,0,0,1,0,0
199,1,98,Most Concerned,1,40,1,West,5,125,-1,0,1,0.21949682463874767,2,0.10121934439402984,0.31171241794978877,-1.4329951544824828,0.2489948564289033,6,3,3,2,3,6,6,1,0,0,1,0,1
200,2,22,Most Engaged,1,31,0,West,5,125,-2,0,1,0.19636428739502193,1,-0.38321630510584465,-3.3498900144498016,-3.474080839062898,-0.22954651646458799,6,2,2,2,2,4,3,0,0,0,0,1,0
200,2,22,Most Engaged,1,31,0,West,5,125,-2,0,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
201,0,79,Most Engaged,0,25,0,Northeast,2,12.5,-2,0,1,0.48802512565639733,1,-0.07568108683556443,0.19612720187733912,-0.2955265973372605,-0.21308956110093943,6,3,3,3,2,5,7,0,0,1,0,0,0
201,0,79,Most Engaged,0,25,0,Northeast,2,12.5,-2,0,1,0.6151881298926469,2,0.30626744211920426,0.31171241794978877,-1.3728868771203508,-0.20885676325343355,6,4,2,2,3,6,6,1,0,1,0,0,1
202,2,47,Most Concerned,1,26,0,South,5,12.5,2,1,0,-0.7673591479320834,1,-0.9809088460164274,-1.213593316380251,2.8830276443883776,0.5723601665222725,4,4,4,4,3,5,5,1,0,0,0,1,0
202,2,47,Most Concerned,1,26,0,South,5,12.5,2,1,0,-0.6153183685252825,2,-0.8668721288821803,-2.4039459200946958,2.776375813883019,0.1843040586302059,4,4,4,4,3,4,4,1,0,0,0,1,1
203,1,26,Most Engaged,1,30,0,Northeast,5,32.5,2,1,0,0.010097699964246176,1,0.42836502060379583,0.23955904324366906,-1.3469830604483033,-0.15921187298082193,7,2,4,2,1,7,5,0,1,0,1,0,0
203,1,26,Most Engaged,1,30,0,Northeast,5,32.5,2,1,0,0.21622028248100392,2,-0.2636670408797447,-0.37152509773682985,-1.494934736804645,-0.4855626087039589,5,2,2,4,1,5,6,0,1,0,1,0,1
204,1,76,Most Engaged,1,34,0,South,5,32.5,2,1,0,0.9139041447663122,1,0.7509992331715686,1.6492795615012592,0.7559298657737825,0.9910130080779666,7,4,2,4,3,7,7,1,0,0,1,0,0
204,1,76,Most Engaged,1,34,0,South,5,32.5,2,1,0,0.5173864074266897,2,0.6666492179975458,1.6695415869720311,-0.3360290306095159,0.9969647194901499,7,4,2,3,3,7,7,1,0,0,1,0,1
205,1,95,NA,0,42,1,South,2,32.5,NA,NA,NA,-0.4642095385348244,1,0.012422672575371852,-2.6667456760041715,-0.2955265973372605,-0.3983463184006907,5,3,3,3,3,3,5,1,0,0,1,0,0
205,1,95,NA,0,42,1,South,2,32.5,NA,NA,NA,-0.1975985242283907,2,0.05117455925201653,-1.7293542667590722,-1.49401908432463,-1.156773068284998,3,2,3,3,3,4,5,1,0,0,1,0,1
206,2,207,Most Concerned,1,25,1,South,3,12.5,2,1,0,-0.3820156613176261,1,-0.16511659014371774,1.6492795615012592,2.8830276443883776,0.541110524319254,5,4,4,4,3,7,7,1,0,0,0,1,0
206,2,207,Most Concerned,1,25,1,South,3,12.5,2,1,0,-0.2380217335180557,2,0.21172441730623245,1.6695415869720311,2.776375813883019,0.6844814918335208,5,4,4,4,3,7,7,1,0,0,0,1,1
207,2,1,Most Engaged,0,31,0,Midwest,4,175,-1,0,1,0.14654663915945756,1,-0.03302086576782766,-1.235309237063416,-1.2738978016706648,-0.461056639295987,7,3,3,2,2,4,6,0,0,0,0,1,0
207,2,1,Most Engaged,0,31,0,Midwest,4,175,-1,0,1,0.07423357892603169,2,-0.0334795043180659,0.9949499336364073,-1.4329951544824828,-0.13671456339737528,7,3,3,2,3,7,6,1,0,0,0,1,1
208,1,148,Most Concerned,1,27,0,West,6,32.5,-2,0,1,-0.4813229046311549,1,-0.36376466445836125,0.9444193023724641,-0.22244133855962184,0.4670505675042047,4,4,2,3,3,7,6,1,0,0,1,0,0
208,1,148,Most Concerned,1,27,0,West,6,32.5,-2,0,1,-0.3507013790215227,2,-0.22414779863923534,-0.37152509773682985,0.7008288159013191,0.49234923845191286,5,4,2,4,3,5,6,1,0,0,1,0,1
209,0,64,Most Engaged,0,35,0,West,3,32.5,-1,0,1,0.4115431233619085,1,0.6132335561108537,-0.48701713656829093,-0.2955265973372605,0.479436874266734,6,3,3,3,3,6,5,1,0,1,0,0,0
209,0,64,Most Engaged,0,35,0,West,3,32.5,-1,0,1,-0.16815349629206386,2,0.008592262904507238,0.31171241794978877,-1.433910806962498,0.3303051147124473,6,3,2,3,3,6,6,1,0,1,0,0,1
210,0,148,Doubtful and Dismissive,0,31,0,South,5,87.5,NA,NA,NA,-0.8247353386533138,1,-0.7582398458245775,0.21784312256050406,-0.2955265973372605,-0.4447895147830807,5,3,3,3,3,6,6,1,0,1,0,0,0
210,0,148,Doubtful and Dismissive,0,31,0,South,5,87.5,NA,NA,NA,0.025617314522104435,2,-0.4089575560704299,0.31171241794978877,-0.39613730797164787,0.21169452618669812,5,3,3,3,3,6,6,1,0,1,0,0,1
211,0,61,Most Concerned,0,36,1,Midwest,3,32.5,1,1,0,0.17415754244214143,1,0.5013913841613796,1.6492795615012592,0.8411075507476757,0.4056181893153169,7,4,3,3,3,7,7,1,0,1,0,0,0
211,0,61,Most Concerned,0,36,1,Midwest,3,32.5,1,1,0,0.3326529407337912,2,0.44991654356464733,1.6695415869720311,1.738602314892169,0.5216324949370338,6,4,3,4,3,7,7,1,0,1,0,0,1
212,2,132,Most Concerned,1,44,1,West,5,125,-2,0,1,0.06188437644835717,1,0.5426276826647427,1.6492795615012592,2.8830276443883776,0.9910130080779666,7,4,4,4,3,7,7,1,0,0,0,1,0
212,2,132,Most Concerned,1,44,1,West,5,125,-2,0,1,0.35657587522875683,2,0.575925315848373,1.6695415869720311,2.776375813883019,0.8909616557357637,6,4,4,4,3,7,7,1,0,0,0,1,1
213,1,120,Most Concerned,1,37,1,South,5,12.5,2,1,0,0.5536762247238353,1,0.6970551035197076,1.6492795615012592,2.8830276443883776,0.2858612387277152,6,4,4,4,3,7,7,1,0,0,1,0,0
213,1,120,Most Concerned,1,37,1,South,5,12.5,2,1,0,0.18294095347773642,2,0.7370114596561836,1.6695415869720311,2.776375813883019,-0.08290545716556509,7,4,4,4,3,7,7,1,0,0,1,0,1
214,2,171,Most Concerned,1,33,0,Northeast,6,62.5,1,1,0,0.3142315173967411,1,0.23407973497791795,0.21784312256050406,1.81947875508108,0.39058423061231473,6,4,3,4,3,6,6,1,0,0,0,1,0
214,2,171,Most Concerned,1,33,0,Northeast,6,62.5,1,1,0,0.35113066497241596,2,0.10727770320074773,0.31171241794978877,0.7017444683813342,0.39631018613897817,6,4,3,3,3,6,6,1,0,0,0,1,1
215,0,126,Doubtful and Dismissive,0,26,1,South,5,87.5,1,1,0,-0.4781279669932827,1,-0.960182370572701,0.21784312256050406,-4.610714987147834,-1.3147678367581337,1,1,2,2,1,6,6,0,1,1,0,0,0
215,0,126,Doubtful and Dismissive,0,26,1,South,5,87.5,1,1,0,-1.0446635410617784,2,-0.9030115620174318,-5.11960425813918,-4.622821770235742,-1.6416581582323715,1,1,0,1,1,2,2,0,1,1,0,0,1
216,0,111,Most Concerned,0,27,1,Midwest,5,12.5,1,1,0,0.5131539873111541,1,0.3325534272440449,0.9444193023724641,0.8411075507476757,0.9910130080779666,7,4,3,3,3,7,6,1,0,1,0,0,0
216,0,111,Most Concerned,0,27,1,Midwest,5,12.5,1,1,0,0.5655369879394685,2,0.683158317947239,0.31171241794978877,1.738602314892169,0.9969647194901499,7,4,3,4,3,6,6,1,0,1,0,0,1
217,0,148,Most Concerned,0,29,0,West,5,87.5,1,1,0,0.43354219817351997,1,0.47482146326552194,1.6492795615012592,2.8830276443883776,0.6656382223176859,6,4,4,4,3,7,7,1,0,1,0,0,0
217,0,148,Most Concerned,0,29,0,West,5,87.5,1,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1
218,1,124,Doubtful and Dismissive,0,43,0,South,3,62.5,-2,0,1,-0.6317970257237847,1,-0.9708267325604721,-4.076466194261761,-5.5160009327036,-2.0934156560685353,2,2,1,1,3,3,3,1,0,0,1,0,0
218,1,124,Doubtful and Dismissive,0,43,0,South,3,62.5,-2,0,1,-0.6410096753679452,2,-0.9566633600518064,-2.4039459200946958,-6.741163551680982,-2.0063079472657086,2,1,1,1,2,4,4,0,0,0,1,0,1
219,1,180,Most Concerned,1,25,1,South,5,62.5,1,1,0,0.08703868575456493,1,0.32211357961039544,0.21784312256050406,0.768022291970037,-0.15814139521646678,5,3,4,3,3,6,6,1,0,0,1,0,0
219,1,180,Most Concerned,1,25,1,South,5,62.5,1,1,0,0.1764184936939571,2,0.15218402380602394,-1.0461167510724536,0.6416361910192022,0.010740325890984509,5,3,4,3,3,5,5,1,0,0,1,0,1
220,1,72,Most Engaged,1,65,0,Northeast,5,125,2,1,0,0.6085001061930617,1,0.8560824417190478,1.6492795615012592,1.9046564400549733,0.6934038230530533,7,4,4,3,3,7,7,1,0,0,1,0,0
220,1,72,Most Engaged,1,65,0,Northeast,5,125,2,1,0,0.5111291253120785,2,0.46226439054047397,1.6695415869720311,1.7395179673721841,0.7043553659606852,7,4,4,3,3,7,7,1,0,0,1,0,1
221,2,63,Most Engaged,1,52,1,South,3,32.5,2,1,0,1.102340192952522,1,0.9963124620476432,1.6492795615012592,2.8830276443883776,0.9910130080779666,7,4,4,4,3,7,7,1,0,0,0,1,0
221,2,63,Most Engaged,1,52,1,South,3,32.5,2,1,0,1.052219753864643,2,1.1301123719069397,1.6695415869720311,2.776375813883019,0.9969647194901499,7,4,4,4,3,7,7,1,0,0,0,1,1
222,1,119,Most Concerned,1,30,0,Northeast,3,32.5,NA,NA,NA,0.5186154661202732,1,0.4022237365246644,0.9227033816892992,-0.2955265973372605,0.1546486956399216,5,3,3,3,3,6,7,1,0,0,1,0,0
222,1,119,Most Concerned,1,30,0,Northeast,3,32.5,NA,NA,NA,0.6523698513506134,2,0.43657651119309687,0.31171241794978877,-0.39613730797164787,0.40811283775331975,6,3,3,3,3,6,6,1,0,0,1,0,1
223,2,42,Most Engaged,1,35,0,South,2,32.5,1,1,0,0.7256587619200502,1,0.17715771799849758,0.9444193023724641,1.81947875508108,0.6656382223176859,6,4,3,4,3,7,6,1,0,0,0,1,0
223,2,42,Most Engaged,1,35,0,South,2,32.5,1,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
224,2,171,Most Concerned,1,31,1,South,5,87.5,2,1,0,0.2627690849159705,1,0.17353113260079983,-0.48701713656829093,1.9046564400549733,0.3084164320472572,6,4,4,3,3,6,5,1,0,0,0,1,0
224,2,171,Most Concerned,1,31,1,South,5,87.5,2,1,0,0.2291958827007545,2,0.38788769798275674,0.9949499336364073,0.7026601208613492,0.5085899379011766,6,4,4,2,3,7,6,1,0,0,0,1,1
225,0,145,Most Concerned,0,35,1,Northeast,3,125,2,1,0,-0.15119520536105302,1,-0.5229108107934861,1.6492795615012592,2.8830276443883776,0.2912079368610079,4,4,4,4,3,7,7,1,0,1,0,0,0
225,0,145,Most Concerned,0,35,1,Northeast,3,125,2,1,0,-0.22271334280052812,2,-0.3383999538197259,1.6695415869720311,1.7395179673721841,0.18386902636571173,4,4,4,3,3,7,7,1,0,1,0,0,1
226,2,145,Doubtful and Dismissive,0,50,1,Northeast,5,125,-2,0,1,-1.1269309934163632,1,-1.496386337475925,-6.212762892331312,-6.652635080788536,-2.6068544465454093,1,1,1,1,2,2,1,0,0,0,0,1,0
226,2,145,Doubtful and Dismissive,0,50,1,Northeast,5,125,-2,0,1,-0.9892175260810064,2,-1.0439275508938448,-5.802841773825799,-6.741163551680982,-1.8558251512101136,1,1,1,1,2,1,2,0,0,0,0,1,1
227,0,76,Doubtful and Dismissive,0,63,1,West,2,87.5,2,1,0,-0.571144395435804,1,-0.4530203115538825,0.21784312256050406,-1.2738978016706648,-0.11616971477519768,5,3,3,2,3,6,6,1,0,1,0,0,0
227,0,76,Doubtful and Dismissive,0,63,1,West,2,87.5,2,1,0,-0.4178352074783685,2,-0.40218064965440775,-0.36287923538583505,-2.470768653473333,-0.3807905302280327,3,3,2,2,3,6,5,1,0,1,0,0,1
228,0,71,Most Engaged,0,55,1,Northeast,2,87.5,-1,0,1,0.6653654464217296,1,0.6615459356709288,1.6492795615012592,-0.2955265973372605,0.2688176762305984,6,3,3,3,3,7,7,1,0,1,0,0,0
228,0,71,Most Engaged,0,55,1,Northeast,2,87.5,-1,0,1,0.7055508506661313,2,0.52402032080634,1.6695415869720311,0.7017444683813342,0.39631018613897817,6,4,3,3,3,7,7,1,0,1,0,0,1
229,0,148,Most Concerned,0,28,1,South,5,62.5,1,1,0,0.07828922647779246,1,0.16174768972481254,1.6492795615012592,-0.22244133855962184,0.3534347385947657,6,4,2,3,3,7,7,1,0,1,0,0,0
229,0,148,Most Concerned,0,28,1,South,5,62.5,1,1,0,0.09739705129958326,2,0.04887250296619839,1.6695415869720311,0.7017444683813342,0.47492278233687213,6,4,3,3,3,7,7,1,0,1,0,0,1
230,1,137,Most Concerned,1,27,0,Northeast,5,87.5,2,1,0,-0.027563917785822737,1,0.15778772294847393,0.21784312256050406,0.8411075507476757,0.26419387594824123,5,4,3,3,3,6,6,1,0,0,1,0,0
230,1,137,Most Concerned,1,27,0,Northeast,5,87.5,2,1,0,0.003619621325714764,2,0.005644231086399727,0.31171241794978877,1.7395179673721841,0.29030712238459205,5,4,4,3,3,6,6,1,0,0,1,0,1
231,2,101,Doubtful and Dismissive,1,33,0,Northeast,4,62.5,-2,0,1,-0.29791947640856253,1,-0.25206484010712704,-0.508733057251456,-4.452452043396303,-0.9024879604741958,5,2,2,1,3,5,6,1,0,0,0,1,0
231,2,101,Doubtful and Dismissive,1,33,0,Northeast,4,62.5,-2,0,1,-0.31877228056594364,2,-0.3340524655663205,-0.37152509773682985,-3.568650429826315,-0.8473990622906612,5,2,2,2,2,5,6,0,0,0,0,1,1
232,0,93,Most Concerned,0,21,1,West,2,12.5,2,1,0,0.4392279276858777,1,0.4114715329758649,0.9227033816892992,-1.359075486644558,0.2913728695501404,6,3,2,3,3,6,7,1,0,1,0,0,0
232,0,93,Most Concerned,0,21,1,West,2,12.5,2,1,0,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1
233,1,143,Most Concerned,1,30,0,Midwest,5,32.5,1,1,0,-0.5974932500174424,1,-0.5441949775419096,0.21784312256050406,0.8411075507476757,0.346948281646767,5,4,3,3,3,6,6,1,0,0,1,0,0
233,1,143,Most Concerned,1,30,0,Midwest,5,32.5,1,1,0,-0.3496500405712482,2,-0.35869992573258064,0.31171241794978877,1.7395179673721841,0.32906520929093164,6,4,4,3,3,6,6,1,0,0,1,0,1
234,0,117,Most Concerned,0,36,0,South,2,32.5,NA,NA,NA,0.09801447918170755,1,0.406051605569371,1.6492795615012592,1.9046564400549733,0.6869173661050545,6,4,4,3,3,7,7,1,0,1,0,0,0
234,0,117,Most Concerned,0,36,0,South,2,32.5,NA,NA,NA,0.22328423902168662,2,0.31204372017431037,1.6695415869720311,2.776375813883019,0.38997934937542744,5,4,4,4,3,7,7,1,0,1,0,0,1
235,1,90,Most Concerned,1,46,1,South,3,32.5,2,1,0,0.06893131006530304,1,0.49414284478072984,0.21784312256050406,2.8830276443883776,0.4568816809471919,6,4,4,4,3,6,6,1,0,0,1,0,0
235,1,90,Most Concerned,1,46,1,South,3,32.5,2,1,0,0.015340226852408484,2,0.41558496568330155,0.9949499336364073,2.776375813883019,0.26173089816232276,6,4,4,4,3,7,6,1,0,0,1,0,1
236,0,86,Doubtful and Dismissive,0,23,0,South,2,32.5,-1,0,1,-0.8772009198660471,1,-0.5549830044019015,-2.6450297553210063,-1.8757586624468177,-0.8219080912589173,4,0,0,1,2,4,4,0,0,1,0,0,0
236,0,86,Doubtful and Dismissive,0,23,0,South,2,32.5,-1,0,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1
237,2,146,Most Concerned,1,45,1,West,6,62.5,2,1,0,0.31641262439764184,1,0.6343232289512917,1.6492795615012592,1.9046564400549733,0.5092120787962161,6,4,4,3,3,7,7,1,0,0,0,1,0
237,2,146,Most Concerned,1,45,1,West,6,62.5,2,1,0,0.5939614757948395,2,0.48430996693153705,1.6695415869720311,1.7395179673721841,0.5104827268298052,6,4,4,3,3,7,7,1,0,0,0,1,1
238,2,44,Most Engaged,1,32,1,West,2,62.5,2,1,0,0.4598561772127775,1,0.23856416752981635,0.19612720187733912,-0.2955265973372605,-0.4985022702140657,6,3,3,3,2,5,7,0,0,0,0,1,0
238,2,44,Most Engaged,1,32,1,West,2,62.5,2,1,0,-0.34589306262497294,2,0.2665281688025649,1.6695415869720311,1.738602314892169,-0.019052331064948472,6,4,3,4,3,7,7,1,0,0,0,1,1
239,0,71,Doubtful and Dismissive,0,46,0,South,5,87.5,-1,0,1,-0.432491422661811,1,-0.6254173641620105,-1.213593316380251,-1.2591604036664066,-0.8766877529070513,4,3,0,2,0,5,5,0,0,1,0,0,0
239,0,71,Doubtful and Dismissive,0,46,0,South,5,87.5,-1,0,1,-0.6683721825124816,2,-0.699149291116321,-1.7293542667590722,-1.3902003710189428,-1.2870428253887878,4,3,0,2,0,4,5,0,0,1,0,0,1
240,1,123,Most Concerned,1,44,1,South,5,62.5,1,1,0,-0.023528415435564293,1,0.2578055034715062,0.21784312256050406,2.8830276443883776,0.12708148304591713,3,4,4,4,3,6,6,1,0,0,1,0,0
240,1,123,Most Concerned,1,44,1,South,5,62.5,1,1,0,0.3995061798017985,2,0.5279747148816962,1.6695415869720311,2.776375813883019,0.4550489082097077,4,4,4,4,3,7,7,1,0,0,1,0,1
241,1,132,Most Concerned,1,29,1,South,2,32.5,2,1,0,0.052033749325167855,1,0.26281963918904255,1.6492795615012592,2.8830276443883776,0.9910130080779666,7,4,4,4,3,7,7,1,0,0,1,0,0
241,1,132,Most Concerned,1,29,1,South,2,32.5,2,1,0,0.04930015215138709,2,0.4506167154347343,1.6695415869720311,2.776375813883019,0.8909616557357637,6,4,4,4,3,7,7,1,0,0,1,0,1
242,0,138,Most Concerned,0,29,1,South,3,12.5,NA,NA,NA,-0.5141879957629286,1,-0.5552163161641201,0.21784312256050406,2.8830276443883776,0.15426047664781634,4,4,4,4,3,6,6,1,0,1,0,0,0
242,0,138,Most Concerned,0,29,1,South,3,12.5,NA,NA,NA,-0.6260157056584054,2,-0.662297422087455,0.31171241794978877,2.776375813883019,0.1843040586302059,4,4,4,4,3,6,6,1,0,1,0,0,1
243,2,118,Doubtful and Dismissive,1,37,1,Midwest,2,32.5,NA,NA,NA,-0.4702060191361641,1,0.19152129060078293,0.9444193023724641,-2.3374466909779623,-0.22147931379326546,5,3,2,2,3,7,6,1,0,0,0,1,0
243,2,118,Doubtful and Dismissive,1,37,1,Midwest,2,32.5,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1
244,0,177,Doubtful and Dismissive,0,50,1,West,6,175,2,1,0,-0.107734500662251,1,-0.2017534715122873,-1.213593316380251,-3.474080839062898,-0.9634793517544659,3,2,2,2,2,5,5,0,0,1,0,0,0
244,0,177,Doubtful and Dismissive,0,50,1,West,6,175,2,1,0,-0.12660533556867973,2,-0.2608958917258655,-3.7617750891169384,-3.568650429826315,-1.2877498576516393,2,2,2,2,0,3,3,0,0,1,0,0,1
245,2,107,Most Engaged,1,35,0,South,2,32.5,-2,0,1,0.308044242637251,1,0.36702177725435386,1.6492795615012592,-0.2807891993330023,-0.17970602149335937,6,3,0,3,0,7,7,0,0,0,0,1,0
245,2,107,Most Engaged,1,35,0,South,2,32.5,-2,0,1,0.6374642370325327,2,0.542299510844279,0.31171241794978877,-0.3533425245081078,-0.14517951302002544,6,3,0,3,0,6,6,0,0,0,0,1,1
246,1,115,Most Concerned,1,33,0,West,3,32.5,2,1,0,-0.7983284007504805,1,0.841308659787903,0.9444193023724641,0.8411075507476757,0.5723601665222725,4,4,3,3,3,7,6,1,0,0,1,0,0
246,1,115,Most Concerned,1,33,0,West,3,32.5,2,1,0,-0.2766491972328803,2,0.5258489512679898,0.31171241794978877,0.7017444683813342,0.6951962276762551,5,4,3,3,3,6,6,1,0,0,1,0,1
247,2,73,Most Engaged,1,39,0,Midwest,3,32.5,2,1,0,0.4711825720745034,1,-0.021539579466544972,0.9227033816892992,-0.2955265973372605,-0.21557946397873495,6,3,3,3,3,6,7,1,0,0,0,1,0
247,2,73,Most Engaged,1,39,0,Midwest,3,32.5,2,1,0,0.2526100477907054,2,0.0342316231478756,0.9863040712854125,-0.39613730797164787,-0.4447180245349672,6,3,3,3,3,6,7,1,0,0,0,1,1
248,2,4,Most Engaged,1,30,0,Northeast,6,32.5,2,1,0,0.19326981810846813,1,0.26518171088904346,-0.508733057251456,-0.13726365358572856,-0.673152374126044,3,4,3,2,2,5,6,0,0,0,0,1,0
248,2,4,Most Engaged,1,30,0,Northeast,6,32.5,2,1,0,0.2780708904534979,2,0.4162649062185133,0.9949499336364073,1.678494037530037,-0.05955972386361584,7,3,4,4,1,7,6,0,1,0,0,1,1
249,0,95,NA,0,46,1,South,5,175,-2,0,1,-0.5467240065809972,1,-0.6247110240649628,0.21784312256050406,-2.3374466909779623,-0.3088575197741483,4,3,2,2,0,6,6,0,0,1,0,0,0
249,0,95,NA,0,46,1,South,5,175,-2,0,1,-0.47950803787726176,2,-0.5470672599099934,0.31171241794978877,-2.470768653473333,-0.38896000716447354,4,3,2,2,0,6,6,0,0,1,0,0,1
250,1,106,Doubtful and Dismissive,1,34,0,Midwest,5,87.5,2,1,0,-0.10777816020796833,1,0.1483468475263483,-1.213593316380251,-2.3374466909779623,-0.409741706651222,6,3,2,2,3,5,5,1,0,0,1,0,0
250,1,106,Doubtful and Dismissive,1,34,0,Midwest,5,87.5,2,1,0,-0.27946886811988503,2,-0.2909042664985366,-2.4039459200946958,-2.470768653473333,-0.6608906134097524,6,3,2,2,3,4,4,1,0,0,1,0,1
251,1,74,Most Concerned,1,28,0,Northeast,5,87.5,NA,NA,NA,0.013694937218871307,1,0.01264055826324573,1.6492795615012592,-1.200812542893026,0.025695585500495593,2,4,2,2,3,7,7,1,0,0,1,0,0
